Order ID,Order Date,Ship Date,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin,Order Month
CA-2017-134285,2017-12-07,2017-12-12,DS-13180,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000304,Xerox 1995,Office Supplies,Paper,15.552,3,0.2,5.4432,0.35000000000000003,2017-12-01
CA-2017-102267,2017-11-30,2017-12-04,SC-20800,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,2.368,2,0.2,0.8288,0.35000000000000003,2017-11-01
CA-2017-157980,2017-12-07,2017-12-09,SH-20395,Consumer,United States,Toledo,Ohio,43615,East,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,127.984,2,0.2,25.5968,0.2,2017-12-01
CA-2015-121097,2015-01-03,2015-01-08,SF-20965,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Xerox 21,Office Supplies,Paper,10.368,2,0.2,3.6288,0.35,2015-01-01
CA-2015-151043,2015-11-14,2015-11-20,MG-17680,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,47.984,2,0.2,-1.1996,-0.024999999999999998,2015-11-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,98.112,7,0.2,18.396,0.18750000000000003,2015-04-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,563.808,4,0.2,21.1428,0.037500000000000006,2015-04-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,10.428,4,0.7,-6.952,-0.6666666666666666,2015-04-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,547.136,4,0.2,-68.392,-0.125,2015-04-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,14.85,5,0.4,-3.2175,-0.21666666666666665,2015-04-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002844,Speck Products Candyshell Flip Case,Technology,Phones,41.988,2,0.4,-9.7972,-0.23333333333333334,2015-04-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,7.584,1,0.2,2.37,0.31250000000000006,2015-04-01
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,Bookcases,352.45,5,0.5,-211.47,-0.6,2015-04-01
CA-2017-126788,2017-06-05,2017-06-06,AB-10105,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,LG G3,Technology,Phones,470.376,3,0.2,52.9173,0.1125,2017-06-01
US-2017-142573,2017-07-18,2017-07-23,ML-17410,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,801.6,5,0.5,-448.896,-0.56,2017-07-01
US-2017-142573,2017-07-18,2017-07-23,ML-17410,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,161.568,2,0.2,10.098,0.0625,2017-07-01
US-2017-142573,2017-07-18,2017-07-23,ML-17410,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,16.096,2,0.2,5.2312,0.325,2017-07-01
US-2017-142573,2017-07-18,2017-07-23,ML-17410,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,7.656,4,0.7,-6.1248,-0.7999999999999999,2017-07-01
US-2017-142573,2017-07-18,2017-07-23,ML-17410,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,Chairs,311.976,3,0.2,-42.8967,-0.1375,2017-07-01
CA-2016-110044,2016-06-28,2016-07-02,RF-19735,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,359.976,3,0.2,35.9976,0.09999999999999999,2016-06-01
CA-2017-146920,2017-08-28,2017-09-01,SC-20305,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,25.344,6,0.2,7.92,0.3125,2017-08-01
CA-2017-146920,2017-08-28,2017-09-01,SC-20305,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,26.72,5,0.2,9.352,0.35000000000000003,2017-08-01
CA-2014-103940,2014-09-17,2014-09-21,BN-11515,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,137.24,5,0.2,46.3185,0.33749999999999997,2014-09-01
CA-2016-162082,2016-03-14,2016-03-17,JS-15880,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,241.332,5,0.32,-14.196,-0.058823529411764705,2016-03-01
CA-2016-162082,2016-03-14,2016-03-17,JS-15880,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,5.184,1,0.2,1.8792,0.3625,2016-03-01
CA-2016-162082,2016-03-14,2016-03-17,JS-15880,Consumer,United States,Harlingen,Texas,78550,Central,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,145.544,7,0.2,16.3737,0.11249999999999999,2016-03-01
CA-2016-132094,2016-08-26,2016-09-02,VG-21805,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,5.472,3,0.2,1.6416,0.3,2016-08-01
CA-2016-132094,2016-08-26,2016-09-02,VG-21805,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,47.984,2,0.2,13.1956,0.275,2016-08-01
CA-2017-123001,2017-09-02,2017-09-08,AW-10840,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Ooma Telo VoIP Home Phone System,Technology,Phones,201.584,2,0.2,12.599,0.0625,2017-09-01
CA-2015-118955,2015-06-16,2015-06-20,LS-17230,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes,28.752,3,0.2,9.3444,0.325,2015-06-01
CA-2015-118955,2015-06-16,2015-06-20,LS-17230,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10004156,Xerox 188,Office Supplies,Paper,27.216,3,0.2,9.8658,0.3625,2015-06-01
CA-2015-118955,2015-06-16,2015-06-20,LS-17230,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,197.372,2,0.3,-25.3764,-0.12857142857142856,2015-06-01
CA-2017-117863,2017-05-18,2017-05-23,TS-21340,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,3.048,1,0.2,1.0287,0.33749999999999997,2017-05-01
CA-2017-160458,2017-05-27,2017-05-29,EH-13945,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10001166,Xerox 2,Office Supplies,Paper,25.92,5,0.2,9.072,0.3499999999999999,2017-05-01
CA-2017-167871,2017-11-18,2017-11-23,AF-10870,Consumer,United States,Homestead,Florida,33030,South,OFF-PA-10001977,Xerox 194,Office Supplies,Paper,44.384,1,0.2,15.5344,0.35,2017-11-01
CA-2017-167871,2017-11-18,2017-11-23,AF-10870,Consumer,United States,Homestead,Florida,33030,South,OFF-SU-10001225,Staple remover,Office Supplies,Supplies,2.944,1,0.2,-0.6624,-0.225,2017-11-01
CA-2016-119963,2016-11-18,2016-11-22,SN-20710,Home Office,United States,Pasadena,Texas,77506,Central,OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,6.368,2,0.2,1.0348,0.16249999999999998,2016-11-01
CA-2016-119963,2016-11-18,2016-11-22,SN-20710,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,48.848,2,0.2,15.8756,0.325,2016-11-01
CA-2016-119963,2016-11-18,2016-11-22,SN-20710,Home Office,United States,Pasadena,Texas,77506,Central,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,19.648,2,0.2,6.6312,0.33749999999999997,2016-11-01
CA-2016-119963,2016-11-18,2016-11-22,SN-20710,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,255.108,6,0.3,-18.222,-0.07142857142857144,2016-11-01
CA-2014-121167,2014-11-28,2014-11-30,MO-17500,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,17.248,2,0.2,6.0368,0.35,2014-11-01
US-2016-151862,2016-03-01,2016-03-08,ON-18715,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,159.984,2,0.2,13.9986,0.0875,2016-03-01
CA-2016-156573,2016-05-29,2016-06-02,RB-19360,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,11.277,3,0.7,-8.6457,-0.7666666666666667,2016-05-01
CA-2016-156573,2016-05-29,2016-06-02,RB-19360,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Newell 333,Office Supplies,Art,4.448,2,0.2,0.3336,0.075,2016-05-01
CA-2016-156573,2016-05-29,2016-06-02,RB-19360,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,44.76,3,0.2,14.547,0.325,2016-05-01
CA-2016-120257,2016-09-22,2016-09-28,PW-19240,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Newell 348,Office Supplies,Art,7.872,3,0.2,0.8856,0.1125,2016-09-01
CA-2014-164910,2014-11-12,2014-11-17,DM-13345,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Newell 350,Office Supplies,Art,7.872,3,0.2,0.8856,0.1125,2014-11-01
CA-2016-146010,2016-05-20,2016-05-23,EH-14125,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,GBC Durable Plastic Covers,Office Supplies,Binders,40.635,7,0.7,-32.508,-0.8000000000000002,2016-05-01
US-2015-163685,2015-06-01,2015-06-05,KE-16420,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,5.728,8,0.8,-9.1648,-1.6,2015-06-01
US-2015-163685,2015-06-01,2015-06-05,KE-16420,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,42.24,10,0.2,13.2,0.31249999999999994,2015-06-01
CA-2016-167556,2016-03-29,2016-04-02,JM-15250,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,29.8,5,0.2,9.3125,0.3125,2016-03-01
CA-2016-167556,2016-03-29,2016-04-02,JM-15250,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,41.328,7,0.2,14.9814,0.3625,2016-03-01
CA-2017-101308,2017-10-02,2017-10-07,FG-14260,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,84.784,2,0.2,-20.1362,-0.23749999999999996,2017-10-01
CA-2014-114517,2014-12-23,2014-12-27,TH-21235,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,Furniture,Tables,53.316,2,0.4,-19.5492,-0.36666666666666664,2014-12-01
CA-2016-135265,2016-07-07,2016-07-09,CC-12370,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,287.968,4,0.2,-3.5996,-0.012499999999999999,2016-07-01
CA-2016-135265,2016-07-07,2016-07-09,CC-12370,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,2799.96,5,0.2,944.9865,0.33749999999999997,2016-07-01
CA-2016-108735,2016-04-17,2016-04-21,JM-15535,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,257.499,3,0.15,24.2352,0.09411764705882351,2016-04-01
US-2016-159415,2016-04-17,2016-04-22,CS-12175,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings,79.12,5,0.2,13.846,0.175,2016-04-01
CA-2014-137589,2014-11-03,2014-11-08,MS-17770,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,286.344,3,0.2,-64.4274,-0.22500000000000003,2014-11-01
CA-2015-161998,2015-05-01,2015-05-05,DB-13120,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,63.552,3,0.2,14.2992,0.225,2015-05-01
CA-2015-161998,2015-05-01,2015-05-05,DB-13120,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,41.376,3,0.2,4.6548,0.1125,2015-05-01
CA-2015-161998,2015-05-01,2015-05-05,DB-13120,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,172.704,6,0.2,10.794,0.0625,2015-05-01
US-2015-149629,2015-07-17,2015-07-20,MP-17965,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,231.92,5,0.2,5.798,0.025,2015-07-01
CA-2016-145730,2016-03-03,2016-03-08,CC-12220,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,637.896,3,0.3,-127.5792,-0.2,2016-03-01
CA-2016-145730,2016-03-03,2016-03-08,CC-12220,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,287.91,3,0.4,33.5895,0.11666666666666665,2016-03-01
CA-2016-145730,2016-03-03,2016-03-08,CC-12220,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,36.6,3,0.2,11.895,0.32499999999999996,2016-03-01
CA-2015-107468,2015-12-18,2015-12-22,MK-17905,Corporate,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Newell 320,Office Supplies,Art,6.848,2,0.2,0.5992,0.0875,2015-12-01
CA-2017-100811,2017-11-21,2017-11-24,CC-12475,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Xerox 1972,Office Supplies,Paper,8.448,2,0.2,2.64,0.3125,2017-11-01
CA-2017-100811,2017-11-21,2017-11-24,CC-12475,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,39.296,4,0.2,3.9296,0.1,2017-11-01
CA-2014-154963,2014-06-22,2014-06-27,AA-10645,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,170.058,3,0.3,-4.8588,-0.02857142857142857,2014-06-01
CA-2014-154963,2014-06-22,2014-06-27,AA-10645,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Panasonic Kx-TS550,Technology,Phones,82.782,3,0.4,-15.1767,-0.18333333333333335,2014-06-01
CA-2014-154963,2014-06-22,2014-06-27,AA-10645,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,853.93,5,0.3,0.0,0.0,2014-06-01
CA-2017-130764,2017-10-27,2017-10-28,JO-15145,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,556.665,5,0.15,6.549,0.011764705882352943,2017-10-01
CA-2017-130764,2017-10-27,2017-10-28,JO-15145,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,95.84,4,0.2,34.742,0.36249999999999993,2017-10-01
CA-2017-139311,2017-08-11,2017-08-13,SF-20965,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,29.664,4,0.2,10.0116,0.33749999999999997,2017-08-01
CA-2017-139311,2017-08-11,2017-08-13,SF-20965,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,9.184,7,0.2,2.87,0.31250000000000006,2017-08-01
CA-2017-139311,2017-08-11,2017-08-13,SF-20965,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,153.584,2,0.2,13.4386,0.0875,2017-08-01
CA-2017-139311,2017-08-11,2017-08-13,SF-20965,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,12.864,8,0.8,-22.512,-1.75,2017-08-01
US-2016-108777,2016-12-12,2016-12-12,JM-15655,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,18.693,3,0.7,-14.3313,-0.7666666666666666,2016-12-01
US-2016-108777,2016-12-12,2016-12-12,JM-15655,Corporate,United States,Lorain,Ohio,44052,East,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,383.952,6,0.2,76.7904,0.2,2016-12-01
CA-2015-148859,2015-12-28,2016-01-01,FH-14350,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,24.816,2,0.2,1.551,0.0625,2015-12-01
CA-2014-110786,2014-12-29,2015-01-02,AJ-10795,Corporate,United States,San Francisco,California,94110,West,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,767.952,6,0.2,287.982,0.37500000000000006,2014-12-01
CA-2014-110786,2014-12-29,2015-01-02,AJ-10795,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,14.352,3,0.2,4.6644,0.32499999999999996,2014-12-01
CA-2014-110786,2014-12-29,2015-01-02,AJ-10795,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,191.976,3,0.2,19.1976,0.1,2014-12-01
CA-2015-136378,2015-04-02,2015-04-07,CS-11845,Corporate,United States,Houston,Texas,77070,Central,OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,9.156,3,0.8,-13.734,-1.5,2015-04-01
CA-2017-100356,2017-10-21,2017-10-25,SP-20920,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,23.992,2,0.8,-62.3792,-2.5999999999999996,2017-10-01
CA-2017-136350,2017-06-24,2017-06-26,GA-14515,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,172.764,2,0.1,32.6332,0.18888888888888888,2017-06-01
CA-2014-122931,2014-09-29,2014-10-03,SM-20950,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,4.224,3,0.2,1.4784,0.35,2014-09-01
CA-2014-122931,2014-09-29,2014-10-03,SM-20950,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables,409.272,2,0.4,-81.8544,-0.2,2014-09-01
CA-2014-122931,2014-09-29,2014-10-03,SM-20950,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,55.44,11,0.2,18.018,0.325,2014-09-01
CA-2014-122931,2014-09-29,2014-10-03,SM-20950,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,20.928,4,0.2,6.8016,0.32499999999999996,2014-09-01
CA-2014-122931,2014-09-29,2014-10-03,SM-20950,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,Storage,1801.632,6,0.2,-337.806,-0.18749999999999997,2014-09-01
CA-2014-122931,2014-09-29,2014-10-03,SM-20950,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,67.176,1,0.4,-20.1528,-0.3,2014-09-01
CA-2014-163034,2014-11-24,2014-11-28,DK-12985,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,646.2,5,0.2,-8.0775,-0.0125,2014-11-01
CA-2015-124058,2015-11-20,2015-11-24,LC-16885,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,72.744,7,0.2,-15.4581,-0.2125,2015-11-01
CA-2015-124058,2015-11-20,2015-11-24,LC-16885,Consumer,United States,Oakland,California,94601,West,FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,572.16,3,0.2,35.76,0.0625,2015-11-01
CA-2016-129196,2016-11-01,2016-11-07,XP-21865,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,68.112,3,0.2,17.8794,0.2625,2016-11-01
US-2015-138716,2015-09-17,2015-09-20,CS-11845,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,25.032,3,0.2,7.8225,0.3125,2015-09-01
US-2016-122182,2016-03-10,2016-03-14,BD-11770,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,39.992,1,0.2,7.4985,0.1875,2016-03-01
US-2014-130358,2014-06-23,2014-06-26,DL-13330,Consumer,United States,Concord,North Carolina,28027,South,OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,20.016,9,0.2,1.7514,0.08750000000000001,2014-06-01
US-2014-130358,2014-06-23,2014-06-26,DL-13330,Consumer,United States,Concord,North Carolina,28027,South,OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,3.104,1,0.2,0.3492,0.1125,2014-06-01
CA-2014-102673,2014-11-01,2014-11-05,KH-16630,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Staples,Office Supplies,Fasteners,7.52,5,0.2,1.41,0.1875,2014-11-01
CA-2014-102673,2014-11-01,2014-11-05,KH-16630,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000634,Newell 320,Office Supplies,Art,10.272,3,0.2,0.8988,0.08750000000000001,2014-11-01
CA-2014-102673,2014-11-01,2014-11-05,KH-16630,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001771,Avery 513,Office Supplies,Labels,47.808,12,0.2,15.5376,0.325,2014-11-01
CA-2014-102673,2014-11-01,2014-11-05,KH-16630,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,978.84,9,0.2,110.1195,0.1125,2014-11-01
CA-2016-145303,2016-08-28,2016-08-31,TP-21415,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,13.14,9,0.8,-21.681,-1.65,2016-08-01
CA-2016-145303,2016-08-28,2016-08-31,TP-21415,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,10.024,4,0.8,-16.5396,-1.6500000000000001,2016-08-01
CA-2016-145303,2016-08-28,2016-08-31,TP-21415,Consumer,United States,Dallas,Texas,75081,Central,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,156.3728,2,0.32,-52.8908,-0.338235294117647,2016-08-01
CA-2017-108112,2017-11-15,2017-11-20,DK-12895,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,220.064,4,0.2,55.016,0.25,2017-11-01
CA-2017-108112,2017-11-15,2017-11-20,DK-12895,Consumer,United States,Miramar,Florida,33023,South,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,339.136,4,0.2,0.0,0.0,2017-11-01
CA-2015-165414,2015-12-21,2015-12-24,LS-17245,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,47.976,3,0.2,4.7976,0.1,2015-12-01
CA-2016-140417,2016-09-25,2016-09-29,KE-16420,Corporate,United States,Tigard,Oregon,97224,West,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,60.048,9,0.2,22.518,0.375,2016-09-01
